?cls	?xref
<http://purl.obolibrary.org/obo/UBERON_0001174>	"MESH:D003135"
<http://purl.obolibrary.org/obo/UBERON_0001174>	"NCIT:C12698"
<http://purl.obolibrary.org/obo/UBERON_0001174>	"TAO:0005165"
<http://purl.obolibrary.org/obo/UBERON_0001174>	"ZFA:0005165"
<http://purl.obolibrary.org/obo/UBERON_0001174>	"SCTID:362199009"
<http://purl.obolibrary.org/obo/UBERON_0001174>	"GAID:282"
<http://purl.obolibrary.org/obo/UBERON_0001174>	"EHDAA2:0000303"
<http://purl.obolibrary.org/obo/UBERON_0001174>	"MA:0001631"
<http://purl.obolibrary.org/obo/UBERON_0001174>	"VHOG:0000214"
<http://purl.obolibrary.org/obo/UBERON_0001174>	"FMA:14667"
<http://purl.obolibrary.org/obo/UBERON_0001174>	"EHDAA:3981"
<http://purl.obolibrary.org/obo/UBERON_0001174>	"galen:CommonBileDuct"
<http://purl.obolibrary.org/obo/NCBITaxon_32351>	"GC_ID:1"
<http://purl.obolibrary.org/obo/GO_0031594>	"Wikipedia:Neuromuscular_junction"
<http://purl.obolibrary.org/obo/GO_0031594>	"NIF_Subcellular:sao1124888485"
<http://purl.obolibrary.org/obo/UBERON_0017672>	"FMA:32413"
<http://purl.obolibrary.org/obo/UBERON_0017672>	"FMA:67355"
<http://purl.obolibrary.org/obo/UBERON_0007220>	"FBdv:00005333"
<http://purl.obolibrary.org/obo/UBERON_0007220>	"OGES:000023"
<http://purl.obolibrary.org/obo/UBERON_0007220>	"EV:0300011"
<http://purl.obolibrary.org/obo/UBERON_0007220>	"MIAA:0000399"
<http://purl.obolibrary.org/obo/UBERON_0007220>	"SCTID:367619004"
<http://purl.obolibrary.org/obo/UBERON_0007220>	"FMA:63631"
<http://purl.obolibrary.org/obo/UBERON_0007220>	"EVM:2990031"
<http://purl.obolibrary.org/obo/UBERON_0007220>	"MmusDv:0000031"
<http://purl.obolibrary.org/obo/UBERON_6000137>	"FBbt:00000137"
<http://purl.obolibrary.org/obo/NCBITaxon_33392>	"GC_ID:1"
<http://purl.obolibrary.org/obo/UBERON_0004909>	"EHDAA:5931"
<http://purl.obolibrary.org/obo/UBERON_0004909>	"UMLS:C1517534"
<http://purl.obolibrary.org/obo/UBERON_0004909>	"NCIT:C32676"
<http://purl.obolibrary.org/obo/UBERON_0004909>	"EHDAA:4032"
<http://purl.obolibrary.org/obo/UBERON_0011824>	"SCTID:363130003"
<http://purl.obolibrary.org/obo/UBERON_0011824>	"FMA:75634"
<http://purl.obolibrary.org/obo/UBERON_0004760>	"EMAPA:27543"
<http://purl.obolibrary.org/obo/UBERON_0004760>	"EMAPA:27221"
<http://purl.obolibrary.org/obo/UBERON_0004760>	"FMA:15720"
<http://purl.obolibrary.org/obo/UBERON_0004760>	"FMA:15724"
<http://purl.obolibrary.org/obo/UBERON_0004760>	"EMAPA:27233"
<http://purl.obolibrary.org/obo/UBERON_0004760>	"SCTID:245448005"
<http://purl.obolibrary.org/obo/UBERON_0004760>	"NCIT:C32068"
<http://purl.obolibrary.org/obo/UBERON_0004760>	"Wikipedia:Anal_gland"
<http://purl.obolibrary.org/obo/UBERON_0004760>	"UMLS:C0162322"
<http://purl.obolibrary.org/obo/UBERON_0011574>	"EHDAA2:0001244"
<http://purl.obolibrary.org/obo/NCBITaxon_436491>	"GC_ID:1"
<http://purl.obolibrary.org/obo/UBERON_0000025>	"galen:Tube"
<http://purl.obolibrary.org/obo/UBERON_0001262>	"BTO:0000647"
<http://purl.obolibrary.org/obo/UBERON_0001262>	"FMA:15949"
<http://purl.obolibrary.org/obo/UBERON_0001262>	"MA:0002693"
<http://purl.obolibrary.org/obo/UBERON_0001262>	"EMAPA:35444"
<http://purl.obolibrary.org/obo/UBERON_0001262>	"MA:0001525"
<http://purl.obolibrary.org/obo/UBERON_0001262>	"NCIT:C49478"
<http://purl.obolibrary.org/obo/UBERON_0001262>	"UMLS:C1708548"
<http://purl.obolibrary.org/obo/UBERON_0002298>	"SCTID:180925009"
<http://purl.obolibrary.org/obo/UBERON_0002298>	"BAMS:BS"
<http://purl.obolibrary.org/obo/UBERON_0002298>	"VHOG:0001457"
<http://purl.obolibrary.org/obo/UBERON_0002298>	"NCIT:C12441"
<http://purl.obolibrary.org/obo/UBERON_0002298>	"CALOHA:TS-0093"
<http://purl.obolibrary.org/obo/UBERON_0002298>	"neuronames:236"
<http://purl.obolibrary.org/obo/UBERON_0002298>	"BTO:0000146"
<http://purl.obolibrary.org/obo/UBERON_0002298>	"EFO:0001962"
<http://purl.obolibrary.org/obo/UBERON_0002298>	"Wikipedia:Brainstem"
<http://purl.obolibrary.org/obo/UBERON_0002298>	"EV:0100241"
<http://purl.obolibrary.org/obo/UBERON_0002298>	"MBA:343"
<http://purl.obolibrary.org/obo/UBERON_0002298>	"MA:0000169"
<http://purl.obolibrary.org/obo/UBERON_0002298>	"MESH:D001933"
<http://purl.obolibrary.org/obo/UBERON_0002298>	"BIRNLEX:1565"
<http://purl.obolibrary.org/obo/UBERON_0002298>	"UMLS:C0006121"
<http://purl.obolibrary.org/obo/UBERON_0002298>	"TAO:0002156"
<http://purl.obolibrary.org/obo/UBERON_0002298>	"FMA:79876"
<http://purl.obolibrary.org/obo/UBERON_0002298>	"ZFA:0001707"
<http://purl.obolibrary.org/obo/UBERON_0002298>	"EMAPA:32678"
<http://purl.obolibrary.org/obo/UBERON_0001884>	"MESH:D010791"
<http://purl.obolibrary.org/obo/UBERON_0001884>	"VHOG:0000728"
<http://purl.obolibrary.org/obo/UBERON_0001884>	"EHDAA:4677"
<http://purl.obolibrary.org/obo/UBERON_0001884>	"GAID:848"
<http://purl.obolibrary.org/obo/UBERON_0001884>	"FMA:6191"
<http://purl.obolibrary.org/obo/UBERON_0001884>	"SCTID:280344009"
<http://purl.obolibrary.org/obo/UBERON_0001884>	"BTO:0001063"
<http://purl.obolibrary.org/obo/UBERON_0001884>	"EMAPA:17813"
<http://purl.obolibrary.org/obo/UBERON_0001884>	"Wikipedia:Phrenic_nerve"
<http://purl.obolibrary.org/obo/UBERON_0001884>	"BAMS:phn"
<http://purl.obolibrary.org/obo/UBERON_0001884>	"UMLS:C0031774"
<http://purl.obolibrary.org/obo/UBERON_0001884>	"NCIT:C52813"
<http://purl.obolibrary.org/obo/UBERON_0001884>	"MA:0001170"
<http://purl.obolibrary.org/obo/NCBITaxon_43746>	"GC_ID:1"
<http://purl.obolibrary.org/obo/CL_0002584>	"KUPO:0001016"
<http://purl.obolibrary.org/obo/UBERON_0003502>	"MA:0000583"
<http://purl.obolibrary.org/obo/UBERON_0003502>	"EMAPA:37236"
<http://purl.obolibrary.org/obo/UBERON_0001193>	"MA:0001963"
<http://purl.obolibrary.org/obo/UBERON_0001193>	"GAID:496"
<http://purl.obolibrary.org/obo/UBERON_0001193>	"BTO:0004307"
<http://purl.obolibrary.org/obo/UBERON_0001193>	"ZFA:0005161"
<http://purl.obolibrary.org/obo/UBERON_0001193>	"FMA:14769"
<http://purl.obolibrary.org/obo/UBERON_0001193>	"SCTID:76015000"
<http://purl.obolibrary.org/obo/UBERON_0001193>	"NCIT:C32729"
<http://purl.obolibrary.org/obo/UBERON_0001193>	"TAO:0005161"
<http://purl.obolibrary.org/obo/UBERON_0001193>	"MESH:D006499"
<http://purl.obolibrary.org/obo/UBERON_0001193>	"EMAPA:17859"
<http://purl.obolibrary.org/obo/UBERON_0001193>	"galen:HepaticArtery"
<http://purl.obolibrary.org/obo/UBERON_0001193>	"UMLS:C0019145"
<http://purl.obolibrary.org/obo/GO_0060073>	"Wikipedia:Urination"
<http://purl.obolibrary.org/obo/UBERON_0005805>	"ZFA:0000014"
<http://purl.obolibrary.org/obo/UBERON_0005805>	"Wikipedia:Dorsal_aorta"
<http://purl.obolibrary.org/obo/UBERON_0005805>	"EHDAA:402"
<http://purl.obolibrary.org/obo/UBERON_0005805>	"XAO:0000051"
<http://purl.obolibrary.org/obo/UBERON_0005805>	"EMAPA:18606"
<http://purl.obolibrary.org/obo/UBERON_0005805>	"VHOG:0000264"
<http://purl.obolibrary.org/obo/UBERON_0005805>	"TAO:0000014"
<http://purl.obolibrary.org/obo/UBERON_0005805>	"BTO:0004673"
<http://purl.obolibrary.org/obo/UBERON_0005805>	"SCTID:338637006"
<http://purl.obolibrary.org/obo/UBERON_0005805>	"AAO:0011029"
<http://purl.obolibrary.org/obo/UBERON_0002036>	"galen:StriatedMuscle"
<http://purl.obolibrary.org/obo/UBERON_0002036>	"UMLS:C1331262"
<http://purl.obolibrary.org/obo/UBERON_0002036>	"EHDAA2:0003140"
<http://purl.obolibrary.org/obo/UBERON_0002036>	"CALOHA:TS-2047"
<http://purl.obolibrary.org/obo/UBERON_0002036>	"AAO:0010762"
<http://purl.obolibrary.org/obo/UBERON_0002036>	"WBbt:0005779"
<http://purl.obolibrary.org/obo/UBERON_0002036>	"NCIT:C12436"
<http://purl.obolibrary.org/obo/UBERON_0002036>	"MA:0002438"
<http://purl.obolibrary.org/obo/UBERON_0002036>	"Wikipedia:Striated_muscle"
<http://purl.obolibrary.org/obo/UBERON_0002036>	"FMA:67905"
<http://purl.obolibrary.org/obo/UBERON_0002036>	"AEO:0000140"
<http://purl.obolibrary.org/obo/UBERON_0002036>	"EMAPA:36390"
<http://purl.obolibrary.org/obo/NCBITaxon_2684882>	"GC_ID:1"
<http://purl.obolibrary.org/obo/GO_0001669>	"Wikipedia:Acrosome"
<http://purl.obolibrary.org/obo/UBERON_0000066>	"WBls:0000041"
<http://purl.obolibrary.org/obo/UBERON_0000066>	"XtroDO:0000084"
<http://purl.obolibrary.org/obo/UBERON_0000066>	"EFO:0001272"
<http://purl.obolibrary.org/obo/UBERON_0000066>	"BTO:0001043"
<http://purl.obolibrary.org/obo/UBERON_0000066>	"BilaDO:0000004"
<http://purl.obolibrary.org/obo/UBERON_0000066>	"FBdv:00005369"
<http://purl.obolibrary.org/obo/UBERON_0012254>	"SCTID:281470000"
<http://purl.obolibrary.org/obo/UBERON_0018135>	"FMA:83521"
<http://purl.obolibrary.org/obo/GO_0005975>	"Wikipedia:Carbohydrate_metabolism"
<http://purl.obolibrary.org/obo/UBERON_0004367>	"TAO:0002157"
<http://purl.obolibrary.org/obo/UBERON_0004367>	"FMA:58309"
<http://purl.obolibrary.org/obo/UBERON_0004367>	"MA:0001246"
<http://purl.obolibrary.org/obo/UBERON_0004367>	"SCTID:281076002"
<http://purl.obolibrary.org/obo/UBERON_0004367>	"EMAPA:18804"
<http://purl.obolibrary.org/obo/UBERON_0004367>	"ZFA:0001686"
<http://purl.obolibrary.org/obo/UBERON_0004367>	"Wikipedia:Descemet%27s_membrane"
<http://purl.obolibrary.org/obo/UBERON_0004367>	"NCIT:C32454"
<http://purl.obolibrary.org/obo/UBERON_0004367>	"MESH:D003886"
<http://purl.obolibrary.org/obo/UBERON_0004367>	"GAID:894"
<http://purl.obolibrary.org/obo/UBERON_0004367>	"UMLS:C0011665"
<http://purl.obolibrary.org/obo/UBERON_0015808>	"EMAPA:35957"
<http://purl.obolibrary.org/obo/UBERON_0015808>	"MA:0003162"
<http://purl.obolibrary.org/obo/CL_0000586>	"VHOG:0001534"
<http://purl.obolibrary.org/obo/CL_0000586>	"WBbt:0006796"
<http://purl.obolibrary.org/obo/CL_0000586>	"NCIT:C12597"
<http://purl.obolibrary.org/obo/CL_0000586>	"BTO:0000535"
<http://purl.obolibrary.org/obo/UBERON_0036351>	"FMA:15089"
<http://purl.obolibrary.org/obo/UBERON_0005297>	"VHOG:0001321"
<http://purl.obolibrary.org/obo/UBERON_0005297>	"Wikipedia:Testis_cords"
<http://purl.obolibrary.org/obo/UBERON_0005297>	"EHDAA:8152"
<http://purl.obolibrary.org/obo/UBERON_0005297>	"EHDAA2:0002011"
<http://purl.obolibrary.org/obo/UBERON_0005297>	"EMAPA:29098"
<http://purl.obolibrary.org/obo/UBERON_0001972>	"SCTID:362128009"
<http://purl.obolibrary.org/obo/UBERON_0001972>	"FMA:62997"
<http://purl.obolibrary.org/obo/UBERON_0001972>	"EMAPA:35325"
<http://purl.obolibrary.org/obo/UBERON_0001972>	"MA:0002724"
<http://purl.obolibrary.org/obo/UBERON_0001972>	"BTO:0002109"
<http://purl.obolibrary.org/obo/PR_000002112>	"IUPHARobj:1813"
<http://purl.obolibrary.org/obo/GO_0006915>	"Wikipedia:Apoptosis"
<http://purl.obolibrary.org/obo/UBERON_0001281>	"EMAPA:17365"
<http://purl.obolibrary.org/obo/UBERON_0001281>	"UMLS:C0227523"
<http://purl.obolibrary.org/obo/UBERON_0001281>	"EHDAA2:0000999"
<http://purl.obolibrary.org/obo/UBERON_0001281>	"SCTID:67435004"
<http://purl.obolibrary.org/obo/UBERON_0001281>	"VHOG:0000708"
<http://purl.obolibrary.org/obo/UBERON_0001281>	"NCIT:C32733"
<http://purl.obolibrary.org/obo/UBERON_0001281>	"MA:0000367"
<http://purl.obolibrary.org/obo/UBERON_0001281>	"TAO:0005091"
<http://purl.obolibrary.org/obo/UBERON_0001281>	"ZFA:0005091"
<http://purl.obolibrary.org/obo/UBERON_0001281>	"FMA:17543"
<http://purl.obolibrary.org/obo/UBERON_0001281>	"Wikipedia:Hepatic_sinusoid"
<http://purl.obolibrary.org/obo/UBERON_0002349>	"EMAPA:32688"
<http://purl.obolibrary.org/obo/UBERON_0002349>	"MESH:D009206"
<http://purl.obolibrary.org/obo/UBERON_0002349>	"VHOG:0000083"
<http://purl.obolibrary.org/obo/UBERON_0002349>	"SCTID:362012001"
<http://purl.obolibrary.org/obo/UBERON_0002349>	"XAO:0000065"
<http://purl.obolibrary.org/obo/UBERON_0002349>	"NCIT:C12371"
<http://purl.obolibrary.org/obo/UBERON_0002349>	"galen:Myocardium"
<http://purl.obolibrary.org/obo/UBERON_0002349>	"AAO:0010410"
<http://purl.obolibrary.org/obo/UBERON_0002349>	"EFO:0000819"
<http://purl.obolibrary.org/obo/UBERON_0002349>	"RETIRED_EHDAA2:0001220"
<http://purl.obolibrary.org/obo/UBERON_0002349>	"TAO:0001319"
<http://purl.obolibrary.org/obo/UBERON_0002349>	"FMA:9462"
<http://purl.obolibrary.org/obo/UBERON_0002349>	"BTO:0000901"
<http://purl.obolibrary.org/obo/UBERON_0002349>	"MA:0000164"
<http://purl.obolibrary.org/obo/UBERON_0002349>	"EHDAA2:0004150"
<http://purl.obolibrary.org/obo/UBERON_0002349>	"EV:0100022"
<http://purl.obolibrary.org/obo/UBERON_0002349>	"Wikipedia:Myocardium"
<http://purl.obolibrary.org/obo/UBERON_0002349>	"UMLS:C0027061"
<http://purl.obolibrary.org/obo/UBERON_0002349>	"CALOHA:TS-0440"
<http://purl.obolibrary.org/obo/UBERON_0002349>	"ZFA:0001319"
<http://purl.obolibrary.org/obo/UBERON_0002349>	"BSA:0000089"
<http://purl.obolibrary.org/obo/UBERON_0002349>	"GAID:173"
<http://purl.obolibrary.org/obo/UBERON_0002349>	"MAT:0000453"
<http://purl.obolibrary.org/obo/NCBITaxon_7227>	"GC_ID:1"
<http://purl.obolibrary.org/obo/UBERON_0010528>	"FMA:24028"
<http://purl.obolibrary.org/obo/UBERON_0005844>	"BIRNLEX:2665"
<http://purl.obolibrary.org/obo/UBERON_0005844>	"FMA:62420"
<http://purl.obolibrary.org/obo/UBERON_0005844>	"SCTID:278748001"
<http://purl.obolibrary.org/obo/UBERON_0005844>	"MA:0003080"
<http://purl.obolibrary.org/obo/GO_0001525>	"Wikipedia:Angiogenesis"
<http://purl.obolibrary.org/obo/UBERON_0008814>	"NCIT:C34248"
<http://purl.obolibrary.org/obo/UBERON_0008814>	"UMLS:C1519038"
<http://purl.obolibrary.org/obo/UBERON_0008814>	"FMA:293041"
<http://purl.obolibrary.org/obo/UBERON_0008814>	"EHDAA2:0000187"
<http://purl.obolibrary.org/obo/NCBITaxon_142796>	"GC_ID:1"
<http://purl.obolibrary.org/obo/NCBITaxon_142796>	"PMID:9342353"
<http://purl.obolibrary.org/obo/NCBITaxon_142796>	"PMID:11062127"
<http://purl.obolibrary.org/obo/UBERON_0004455>	"NCIT:C34229"
<http://purl.obolibrary.org/obo/UBERON_0004455>	"BILA:0000061"
<http://purl.obolibrary.org/obo/UBERON_0004455>	"UMLS:C1518306"
<http://purl.obolibrary.org/obo/UBERON_0004455>	"BTO:0001766"
<http://purl.obolibrary.org/obo/GO_0030154>	"Wikipedia:Cellular_differentiation"
<http://purl.obolibrary.org/obo/NCBITaxon_117571>	"GC_ID:1"
<http://purl.obolibrary.org/obo/UBERON_0003277>	"VHOG:0000429"
<http://purl.obolibrary.org/obo/UBERON_0003277>	"EHDAA:8041"
<http://purl.obolibrary.org/obo/UBERON_0003277>	"XAO:0003087"
<http://purl.obolibrary.org/obo/UBERON_0003277>	"EHDAA2:0002128"
<http://purl.obolibrary.org/obo/UBERON_0003277>	"MA:0001908"
<http://purl.obolibrary.org/obo/UBERON_0003277>	"FMA:54397"
<http://purl.obolibrary.org/obo/UBERON_0003277>	"AAO:0000622"
<http://purl.obolibrary.org/obo/UBERON_0003277>	"EMAPA:17927"
<http://purl.obolibrary.org/obo/UBERON_0001640>	"GAID:483"
<http://purl.obolibrary.org/obo/UBERON_0001640>	"Wikipedia:Celiac_artery"
<http://purl.obolibrary.org/obo/UBERON_0001640>	"MESH:D002445"
<http://purl.obolibrary.org/obo/UBERON_0001640>	"UMLS:C0007569"
<http://purl.obolibrary.org/obo/UBERON_0001640>	"EMAPA:35202"
<http://purl.obolibrary.org/obo/UBERON_0001640>	"MA:0001931"
<http://purl.obolibrary.org/obo/UBERON_0001640>	"EHDAA2:0004519"
<http://purl.obolibrary.org/obo/UBERON_0001640>	"NCIT:C52846"
<http://purl.obolibrary.org/obo/UBERON_0001640>	"SCTID:181340007"
<http://purl.obolibrary.org/obo/UBERON_0001640>	"FMA:50737"
<http://purl.obolibrary.org/obo/UBERON_0005153>	"BTO:0001639"
<http://purl.obolibrary.org/obo/UBERON_0007521>	"EHDAA2:0003143"
<http://purl.obolibrary.org/obo/UBERON_0007521>	"AEO:0000143"
<http://purl.obolibrary.org/obo/UBERON_0007521>	"SCTID:362915001"
<http://purl.obolibrary.org/obo/UBERON_0005629>	"XAO:0004143"
<http://purl.obolibrary.org/obo/UBERON_0005629>	"EHDAA2:0004112"
<http://purl.obolibrary.org/obo/UBERON_0005629>	"AEO:0000219"
<http://purl.obolibrary.org/obo/UBERON_0005629>	"FMA:5900"
<http://purl.obolibrary.org/obo/UBERON_0005629>	"EMAPA:35904"
<http://purl.obolibrary.org/obo/UBERON_0002511>	"SCTID:118755002"
<http://purl.obolibrary.org/obo/UBERON_0002511>	"FMA:7269"
<http://purl.obolibrary.org/obo/UBERON_0002511>	"EMAPA:18626"
<http://purl.obolibrary.org/obo/UBERON_0002511>	"Wikipedia:Trabeculae_carneae"
<http://purl.obolibrary.org/obo/UBERON_0002511>	"MA:0002831"
<http://purl.obolibrary.org/obo/NCBITaxon_4932>	"GC_ID:1"
<http://purl.obolibrary.org/obo/UBERON_0003395>	"EMAPA:18664"
<http://purl.obolibrary.org/obo/UBERON_0004238>	"MA:0000757"
<http://purl.obolibrary.org/obo/UBERON_0004238>	"EMAPA:35807"
<http://purl.obolibrary.org/obo/UBERON_0001529>	"GAID:476"
<http://purl.obolibrary.org/obo/UBERON_0001529>	"galen:BrachioCephalicArtery"
<http://purl.obolibrary.org/obo/UBERON_0001529>	"SCTID:244244002"
<http://purl.obolibrary.org/obo/UBERON_0001529>	"NCIT:C32814"
<http://purl.obolibrary.org/obo/UBERON_0001529>	"FMA:3932"
<http://purl.obolibrary.org/obo/UBERON_0001529>	"EHDAA2:0000835"
<http://purl.obolibrary.org/obo/UBERON_0001529>	"Wikipedia:Brachiocephalic_artery"
<http://purl.obolibrary.org/obo/UBERON_0001529>	"MA:0001922"
<http://purl.obolibrary.org/obo/UBERON_0001529>	"UMLS:C0006094"
<http://purl.obolibrary.org/obo/UBERON_0001529>	"MESH:D016122"
<http://purl.obolibrary.org/obo/UBERON_0001529>	"EMAPA:17615"
<http://purl.obolibrary.org/obo/UBERON_0001529>	"EFO:0002550"
<http://purl.obolibrary.org/obo/CHEBI_46787>	"Wikipedia:Solvent"
<http://purl.obolibrary.org/obo/CL_0000365>	"BTO:0000854"
<http://purl.obolibrary.org/obo/CL_0000365>	"EHDAA2:0004546"
<http://purl.obolibrary.org/obo/CL_0000365>	"FMA:72395"
<http://purl.obolibrary.org/obo/UBERON_0012467>	"AEO:0000222"
<http://purl.obolibrary.org/obo/UBERON_0013158>	"EMAPA:17065"
<http://purl.obolibrary.org/obo/UBERON_0013158>	"EHDAA2:0000574"
<http://purl.obolibrary.org/obo/NCBITaxon_50557>	"GC_ID:1"
<http://purl.obolibrary.org/obo/UBERON_0014907>	"XAO:0004075"
<http://purl.obolibrary.org/obo/UBERON_0014907>	"TAO:0001285"
<http://purl.obolibrary.org/obo/UBERON_0014907>	"EFO:0003664"
<http://purl.obolibrary.org/obo/UBERON_0014907>	"ZFA:0001285"
<http://purl.obolibrary.org/obo/UBERON_0014907>	"EMAPA:37389"
<http://purl.obolibrary.org/obo/UBERON_0019204>	"BTO:0004382"
<http://purl.obolibrary.org/obo/UBERON_0037094>	"FMA:66284"
<http://purl.obolibrary.org/obo/CL_1000415>	"FMA:67780"
<http://purl.obolibrary.org/obo/CHEBI_33853>	"KEGG:C15584"
<http://purl.obolibrary.org/obo/CHEBI_33853>	"MetaCyc:Phenols"
<http://purl.obolibrary.org/obo/CHEBI_33853>	"Wikipedia:Phenols"
<http://purl.obolibrary.org/obo/NCBITaxon_33083>	"PMID:11062127"
<http://purl.obolibrary.org/obo/NCBITaxon_33083>	"PMID:29367151"
<http://purl.obolibrary.org/obo/NCBITaxon_33083>	"PMID:9342353"
<http://purl.obolibrary.org/obo/NCBITaxon_33083>	"GC_ID:1"
<http://purl.obolibrary.org/obo/UBERON_0010498>	"Wikipedia:Pseudostratified_columnar_epithelium"
<http://purl.obolibrary.org/obo/UBERON_0010498>	"NCIT:C33419"
<http://purl.obolibrary.org/obo/UBERON_0010498>	"UMLS:C1514590"
<http://purl.obolibrary.org/obo/UBERON_0010498>	"FMA:45572"
<http://purl.obolibrary.org/obo/UBERON_0010498>	"NCIT:C49316"
<http://purl.obolibrary.org/obo/UBERON_0010498>	"UMLS:C0836138"
<http://purl.obolibrary.org/obo/UBERON_0006677>	"FMA:70997"
<http://purl.obolibrary.org/obo/CL_0000138>	"BTO:0000249"
<http://purl.obolibrary.org/obo/CL_0000138>	"FMA:66782"
<http://purl.obolibrary.org/obo/CL_0000138>	"CALOHA:TS-0138"
<http://purl.obolibrary.org/obo/UBERON_0004833>	"MA:0001578"
<http://purl.obolibrary.org/obo/UBERON_0004833>	"EMAPA:37642"
<http://purl.obolibrary.org/obo/UBERON_0001259>	"NCIT:C32205"
<http://purl.obolibrary.org/obo/UBERON_0001259>	"EMAPA:35897"
<http://purl.obolibrary.org/obo/UBERON_0001259>	"FMA:15928"
<http://purl.obolibrary.org/obo/UBERON_0001259>	"UMLS:C0227691"
<http://purl.obolibrary.org/obo/UBERON_0001259>	"EFO:0000293"
<http://purl.obolibrary.org/obo/UBERON_0001259>	"SCTID:362224004"
<http://purl.obolibrary.org/obo/UBERON_0001259>	"galen:MucousMembraneOfUrinaryBladder"
<http://purl.obolibrary.org/obo/UBERON_0001259>	"MA:0001692"
<http://purl.obolibrary.org/obo/CL_1000456>	"FMA:72142"
<http://purl.obolibrary.org/obo/UBERON_6007284>	"FBbt:00007284"
<http://purl.obolibrary.org/obo/UBERON_0004874>	"Wikipedia:Somatopleure"
<http://purl.obolibrary.org/obo/UBERON_0004874>	"VHOG:0000557"
<http://purl.obolibrary.org/obo/UBERON_0004874>	"UMLS:C1519423"
<http://purl.obolibrary.org/obo/UBERON_0004874>	"NCIT:C34301"
<http://purl.obolibrary.org/obo/UBERON_0004874>	"FMA:295566"
<http://purl.obolibrary.org/obo/UBERON_0004874>	"EHDAA2:0001847"
<http://purl.obolibrary.org/obo/UBERON_0004874>	"EMAPA:16180"
<http://purl.obolibrary.org/obo/UBERON_0004874>	"EHDAA:381"
<http://purl.obolibrary.org/obo/UBERON_0005913>	"FMA:10483"
<http://purl.obolibrary.org/obo/PR_000001024>	"IUPHARobj:2769"
<http://purl.obolibrary.org/obo/UBERON_0007390>	"ZFA:0000257"
<http://purl.obolibrary.org/obo/UBERON_0007390>	"TAO:0000257"
<http://purl.obolibrary.org/obo/UBERON_0002072>	"NCIT:C33645"
<http://purl.obolibrary.org/obo/UBERON_0002072>	"BTO:0001314"
<http://purl.obolibrary.org/obo/UBERON_0002072>	"MESH:D040521"
<http://purl.obolibrary.org/obo/UBERON_0002072>	"Wikipedia:Hypodermis"
<http://purl.obolibrary.org/obo/UBERON_0002072>	"EMAPA:37505"
<http://purl.obolibrary.org/obo/UBERON_0002072>	"FMA:70544"
<http://purl.obolibrary.org/obo/UBERON_0002072>	"ZFA:0001136"
<http://purl.obolibrary.org/obo/UBERON_0002072>	"TAO:0001136"
<http://purl.obolibrary.org/obo/UBERON_0002072>	"UMLS:C0278403"
<http://purl.obolibrary.org/obo/UBERON_0002072>	"CALOHA:TS-2366"
<http://purl.obolibrary.org/obo/UBERON_0007375>	"CALOHA:TS-2212"
<http://purl.obolibrary.org/obo/UBERON_0007375>	"Wikipedia:Palate"
<http://purl.obolibrary.org/obo/UBERON_0004921>	"FBbt:00100315"
<http://purl.obolibrary.org/obo/UBERON_0004921>	"FMA:71131"
<http://purl.obolibrary.org/obo/CL_0002074>	"FMA:67111"
<http://purl.obolibrary.org/obo/GO_0048863>	"Wikipedia:Stem_cell_differentiation"
<http://purl.obolibrary.org/obo/UBERON_0005194>	"EMAPA:37197"
<http://purl.obolibrary.org/obo/UBERON_0005194>	"MA:0002235"
<http://purl.obolibrary.org/obo/UBERON_0005194>	"UMLS:C0226629"
<http://purl.obolibrary.org/obo/UBERON_0005194>	"NCIT:C53142"
<http://purl.obolibrary.org/obo/UBERON_0005194>	"SCTID:281472008"
<http://purl.obolibrary.org/obo/CL_0000015>	"ncithesaurus:Spermatogenic_Cell"
<http://purl.obolibrary.org/obo/CL_0000015>	"MA:0002765"
